"Year","Month","X11192950","X11199500","X11209900","X11211300","X11221700","X11251000","X11257500","X11270900","X11289650","X11302000","X11325500","X11329500","X11335000","X11370500","X11372000","X11374000","X11376000","X11376550","X11379500","X11381500","X11382000","X11383500","X11384000","X11384350","X11388000","X11390000","X11407150","X11421000","X11423800","X11446500","X11451760","X11454000"
1979,4,NA,0.00113031604224,0.06780428310528,0.00284780924928,0.00559775563776,0.00911103234048,0.01190501701632,0.09352998263808,0.05780025216,0.012183436855296,0.02324732258304,0.00791221229568,0.0753421699584,0.4505116796928,0.00761862371328,0.04341685819392,0.05714946413568,0.03548018018304,0.00777031114752,0.02334763201536,0.02573303924736,0.02750680359936,0.0098841489408,NA,0.02486450635776,0.03997942520832,0.1127380156416,0.05386371858432,NA,0.1978787045376,0.02435072633856,0.01900496756736
1979,5,NA,0.000726142427136,0.1499259027456,0.001199064701952,0.00207224607744,0.01589537516544,0.01058386839552,0.1714557321216,0.002412808833024,0.092517836000256,0.02957170996224,0.002633489584128,0.07451522878464,0.5921192392704,0.00612132194304,0.05109175305216,0.05341110285312,0.0502892775936,0.00504483047424,0.03385565669376,0.02310297486336,0.02666028985344,0.00895200519168,NA,0.0417629758464,0.04294222331904,0.1654127004672,0.11392704940032,NA,0.5072721389568,0.04911981640704,0.04180212099072
1979,6,NA,0.00015658057728,0.07264849471488,0.0002446326862848,0.000375304071168,0.01055206296576,0.0045995544576,0.1769605180416,0.00425214130176,0.041056895305728,0.05469555290112,0.0001818781267968,0.01386961394688,0.7898511495168,0.00412491958272,0.00712686283776,0.01338763935744,0.02692696614912,0.001059610125312,0.01756393694208,0.00419342358528,0.00941196063744,0.00248816323584,NA,0.02204605596672,0.01799698010112,0.227653479936,0.05984069280768,NA,0.2517032779776,0.05186976279552,0.0485399789568
1979,7,NA,2.59825895424e-05,0.01815845382144,3.09980611584e-05,3.92430071808e-05,0.00997956523008,0.001436626796544,0.161596048896,0.008330086711296,0.00048564444672,0.03007325712384,5.60020220928e-05,0.00466805846016,1.053004382208,0.00386313643008,0.00216276922368,0.00550478592,0.01923249871872,0.000372857499648,0.00963704521728,0.001037101667328,0.00724674484224,0.00160739748864,NA,0.02007656589312,0.01155515728896,0.3211859091456,0.09085098682368,NA,0.1951874758656,0.0536043820032,0.05077125218304
1979,8,NA,0,0.00683572082688,0,0,0.0086975617536,0.000339828784128,0.1470634140672,0.004073786237952,0.000396589243392,0.03043290313728,0,0.00160984406016,0.7569447625728,0.0037554872832,0.001609354745856,0.00402950329344,0.01747830693888,0.000145204019712,0.00814219001856,0.00019939557888,0.00699964111872,0.00166611520512,NA,0.01773030380544,0.0120982961664,0.2756552131584,0.1307937134592,NA,0.1937439986688,0.04285659331584,0.04686897060864
1979,9,NA,0,0.00398546500608,0,0,0.00773850571776,0.00023120100864,0.1220349874176,0.01622566232064,0.000300194325504,0.03106411858944,2.75483953152e-05,0.00137741976576,0.4316241475584,0.00374814756864,0.00217989522432,0.0050888687616,0.01714557321216,0.000139699233792,0.00658372396032,0.0002175246738432,0.00652745281536,0.00160984406016,NA,0.00817644201984,0.00799784229888,0.1490206712832,0.12978327942144,NA,0.2213168596992,0.01515161742336,0.03396819898368
1979,10,NA,1.55846605824e-05,0.00788040686592,0,0,0.00753788685312,0.0004464993024,0.06094898970624,0.07426078534656,0.004043448751104,0.04181435384832,0,0.00325883326464,0.3405382898688,0.0042692673024,0.01616449803264,0.01368367451136,0.0240864966144,0.000879297804288,0.01221573159936,0.005493042376704,0.00964683150336,0.00291875982336,NA,0.00578369507328,0.01111232784384,0.1296438248448,0.1447881025536,NA,0.1600547088384,0.00549989277696,0.01515895713792
1979,11,NA,0.0001352220079104,0.0081715488768,0.0001596632573952,0.0002745297902592,0.00624609709056,0.001769605180416,0.03337612867584,0.041714044416,0.00740821856256,0.04224495043584,0,0.00629258194944,0.3487343044608,0.00873181375488,0.04521508826112,0.04621084286976,0.03048917428224,0.00467784474624,0.0160495091712,0.018777436416,0.01210318930944,0.00410779358208,NA,0.00333712355328,0.01492653284352,0.1243836960768,0.1237720531968,NA,0.1780859409408,0.00474145560576,0.00477570760704
1979,12,NA,0.000173217263616,0.0082204803072,0.000617269994496,0.000559530906624,0.0051255673344,0.00325883326464,0.03212103748608,0.048747937536,0.03351069010944,0.02791782761472,0.00210649807872,0.01292768391168,0.4200029328384,0.01044196724736,0.12150163482624,0.07094812750848,0.04421444050944,0.0067036059648,0.0278419838976,0.01077225440256,0.02394704203776,0.01152824500224,NA,0.00377750642688,0.02379535460352,0.184226835456,0.1686421748736,NA,0.1624768146432,0.02617342212096,0.0055292516352
1980,1,NA,0.002275556170752,0.1527394599936,0.01236374917632,0.02082766334976,0.16335024067584,0.02439965776896,0.22243983602688,0.34853368559616,0.241109623296,0.18564829350912,0.06994503318528,0.22099635883008,1.3554495535104,0.01012391294976,0.20716589002752,0.17826698723328,0.09002649222144,0.02551284781056,0.07447853021184,0.13115825261568,0.09088523882496,0.04899014811648,NA,0.2245585669632,0.1126768513536,1.7738622148608,0.5912629392384,NA,1.2609874271232,0.17827677351936,0.00508397561856
1980,2,NA,0.002317147886592,0.1280046219264,0.01618896374784,0.02587494039552,0.2460761634816,0.02889156307968,0.18315279055872,0.372735171072,0.18341457371136,0.1690091606016,0.08418407943168,0.209732343552,1.705627335168,0.02701504272384,0.18805327331328,0.32662219106304,0.07604188941312,0.0432186859008,0.0618003965952,0.09571966414848,0.09276420575232,0.05554695979008,NA,0.29977596177408,0.11684336265216,1.1458762371072,0.6745931652096,NA,0.8170814905344,0.24116589444096,0.00938749492224
1980,3,NA,0.00345700555776,0.09116170140672,0.00990372151296,0.01773519694848,0.2978945482752,0.02768540332032,0.3219443463168,0.415794829824,0.1822940439552,0.1730460036096,0.0285392567808,0.11256186249216,1.2751286105088,0.01372281965568,0.10244528925696,0.15022683104256,0.05826265417728,0.01663913290752,0.03163906289664,0.04112442067968,0.0417385101312,0.02186745624576,NA,0.0796114372608,0.06053307254784,0.6789969939456,0.4216421357568,NA,0.5687300155392,0.22619043016704,0.00474145560576
1980,4,NA,0.00136029376512,0.10395727045632,0.0039634458624,0.00585219907584,0.129423633408,0.01670029719552,0.2015240961024,0.16086207744,0.2446816177152,0.06283529634816,0.00737885970432,0.0560631863808,0.4631604544512,0.00714154226688,0.0375793385472,0.06266158977024,0.03977880634368,0.00816176259072,0.02503087322112,0.03355717496832,0.02659912556544,0.0079391245824,NA,0.01566050429952,0.03981305834496,0.1096798012416,0.2991422997504,NA,0.4257279101952,0.02537828637696,0.02397150775296
1980,5,NA,0.00107404489728,0.13945457664,0.00259091923968,0.00315118411776,0.17885171782656,0.0131013904896,0.2365590002688,0.1728747436032,0.2529999608832,0.08058761929728,0.00266920952832,0.04332388847616,0.5465396118528,0.00484176503808,0.02582111582208,0.03461409386496,0.0443074102272,0.00404173615104,0.0320745526272,0.0182147249664,0.0255422066688,0.00569317192704,NA,0.02255004969984,0.03594747534336,0.0929452520448,0.2075181963264,NA,0.3370396925952,0.03401713041408,0.04311103675392
1980,6,NA,0.000525768219648,0.1693272148992,0.00120615975936,0.001235273960448,0.03036684570624,0.00657149110272,0.1696942006272,0.1345614336,0.03374066783232,0.0839051702784,0.000709750397952,0.01905389899776,0.7932274182144,0.00417874415616,0.01195884158976,0.02134878308352,0.03297244437504,0.00185694778368,0.02286076428288,0.00660084996096,0.01374728537088,0.00313650468864,NA,0.02666028985344,0.02181607824384,0.327962912256,0.1807037724672,NA,0.2608289897472,0.03682579451904,0.04641390830592
1980,7,NA,0.0001849118754816,0.09996446573568,0.000359890670592,0.0003418349727744,0.11645435778048,0.00309980611584,0.1609354745856,0.006130374257664,0.0583629636096,0.0418730715648,0.000316097040384,0.00838195402752,0.87831917568,0.00363805185024,0.00421299615744,0.00923825405952,0.02569389410304,0.000759171142656,0.01546722514944,0.00209915836416,0.00924314720256,0.00219212808192,NA,0.03175405175808,0.01432222967808,0.23425922304,0.2000561531904,NA,0.3459207472128,0.04571908199424,0.05362150800384
1980,8,NA,6.605743104e-06,0.02576484467712,5.85464564736e-05,5.871771648e-07,0.01512470513664,0.0011254228992,0.1662200690688,0.0015291072,0.0027156943872,0.01883615413248,5.97697422336e-05,0.00286982839296,0.7381061618688,0.00349125755904,0.00249794952192,0.00542404905984,0.01871382555648,0.000237072780288,0.00924070063104,0.000523076990976,0.0076210702848,0.00171504663552,NA,0.02449752062976,0.01242369017856,0.215665279488,0.1918846043136,NA,0.15108068450304,0.03203051433984,0.04876261696512
1980,9,NA,4.5506230272e-06,0.0088443560448,1.46304976896e-05,0,0.0103245318144,0.000603569193984,0.15938679481344,0.08141945361408,0.00180801635328,0.0254688095232,5.2111973376e-05,0.00194013121536,0.4894855640064,0.00341786041344,0.00375304071168,0.00551946534912,0.01818536610816,0.000241231951872,0.00786083429376,0.000339828784128,0.00746693627904,0.00156091262976,NA,0.0094682317824,0.0082938774528,0.1235763274752,0.2128272565248,NA,0.1729481407488,0.0143002105344,0.03400000441344
1980,10,NA,4.83687189504e-05,0.00636597909504,1.81290949632e-05,3.6943229952e-05,0.00618248623104,0.00045139244544,0.07571894197248,0.11248357220352,0.006327812579328,0.02642786555904,4.403828736e-06,0.00226797179904,0.3603310534656,0.00364049842176,0.00651766652928,0.00638310509568,0.02063438419968,0.00036331587072,0.008012521728,0.000565402678272,0.00788774658048,0.0019083257856,NA,0.00766021542912,0.00892753947648,0.1284694705152,0.11807398812672,NA,0.1447391711232,0.005137800192,0.01982456902656
