"Year","Month","SAC","YOLO","CSMR","MOKE","MISC","SJR","EAST","TOT","CCC","SWP","CVP","NBAQ","EXPORT","GCD","PREC","MISDV","CD","XGEO","WEST","RIO","OUT","EXPIN","DIVE","EFFECT","EFFD"
2009,5,1.241879703552,0.03604289163264,0.05830424589312,0.01349773507584,0.01185119244288,0.1615226517504,0.24517582516224,1.52309842034688,0.01277354990592,0.08186472963072,0.07981694926848,0.006789235968,0.18124446477312,0.17914530640896,0.04205901100032,0,0.13707895569408,0.28168845852672,0.25653281015808,0.95784742950912,1.20477499987968,8.196014592e-06,0.00172727949312,1.37386489734144,0.00107404489728
2009,6,0.877340547072,0.04323825847296,0.00706814512128,0.01198575387648,0.01377664422912,0.08063655072768,0.11346709395456,1.03404589949952,0.02435806605312,0.04663654631424,0.09730259592192,0.006850400256,0.17514760854528,0.26977854836736,0.0028013243904,0,0.26697722397696,0.34279402881024,0.10757085659136,0.5030273373696,0.59192106697728,9.9820118016e-06,0.00319032926208,0.95340934877184,0.00284046953472
2009,7,1.412405738496,0.04888983868416,0.0016636686336,0.00281600381952,0.01560423315456,0.04596373914624,0.06604764475392,1.52734322193408,0.0275606281728,0.47201215021056,0.30007689007104,0.00649320081408,0.80614286926848,0.32573163902976,0,0,0.32573163902976,0.6111290999808,-0.34067774444544,0.75896563064832,0.39546871363584,3.8166515712e-05,0.00562466792448,1.48137948278784,0.005565950208
2009,8,1.144750814208,0.04333856790528,0.00050644030464,0.00236583465984,0.01356379250688,0.0461668045824,0.06260287205376,1.25069225416704,0.01174598986752,0.31168587193344,0.3157667532288,0.00634640652288,0.64554502155264,0.28373134574592,0,0,0.28373134574592,0.5211441994752,-0.2462229577728,0.58750255881216,0.32143545944064,3.792185856e-05,0.00565402678272,1.20452544958464,0.00558552278016
2009,9,0.84039731712,0.03125005802496,0.00035719944192,0.00366251756544,0.00931899091968,0.0695560283136,0.08289473624064,0.9545421113856,0.0104835589632,0.18076249018368,0.3040843742208,0.00557573649408,0.50090615986176,0.190771414272,0.0224350608384,0,0.16833880000512,0.417018115584,-0.11041866584064,0.40749605922816,0.28529715151872,3.70166270976e-05,0.0051500330496,0.884986083072,0.00495675389952
2009,10,0.7418249505792,0.01023645523968,0.00173461920768,0.04165043355648,0.00293343925248,0.1398949595136,0.18621345153024,0.93827485734912,0.00956854121472,0.15442514777088,0.30311308532736,0.00484176503808,0.47194853935104,0.14060201868288,0.1570331930112,0,-0.0164287277568,0.34408092542976,0.06902512229376,0.41257269513216,0.48274770604032,3.68698328064e-05,0.003853350144,0.80893930051584,0.00339339469824
2009,11,0.6611370218496,0.00527725476864,0.00147772919808,0.02240080883712,0.0030704472576,0.1022911552512,0.129240140544,0.79565441716224,0.01067439154176,0.11095691157504,0.21046876157952,0.00531395334144,0.33741401803776,0.12671038559232,0.01008476780544,0,0.11662072464384,0.28799082676224,0.00400993072128,0.34576905977856,0.34161967448064,2.9848172544e-05,0.00420565644288,0.69336326191104,0.00374570099712
2009,12,0.8048486329344,0.00814463659008,0.00600143993856,0.02067842248704,0.00326372640768,0.1000158437376,0.12995943257088,0.94295270209536,0.00906699405312,0.25036255678464,0.1662200690688,0.0019939557888,0.42764357569536,0.15717754073088,0.1250565032448,0,0.03212593062912,0.27847611012096,-0.0400870743552,0.52551866935296,0.48318319577088,3.31999755264e-05,0.00375304071168,0.84293685835776,0.00328819212288
2010,1,2.0332721931264,0.16908011117568,0.0261538495488,0.02070778134528,0.00292609953792,0.1482866998272,0.1980744302592,2.40042673456128,0.00380197214208,0.3063474528768,0.12307233374208,0.00115233518592,0.43437409394688,0.09161921028096,0.16993641120768,0,-0.0783147543552,0.3994761977856,0.214075008,1.8247998339072,2.0443673949696,2.05267350528e-05,0.00209426522112,2.27401972383744,0.001712600064
2010,2,1.986126759936,0.21223273964544,0.03220177434624,0.01900252099584,0.0021285172224,0.1661711376384,0.21950395020288,2.41786344978432,0.0096272589312,0.20741299375104,0.25990173914112,0.00144837033984,0.4783903621632,0.05998504052736,0.17441853023232,0,-0.11442370341888,0.35192218715136,0.16741399597056,1.87847027334144,2.05389679104,1.39209919488e-05,0.00106915175424,2.25169231214592,0.00061408945152
2010,3,1.497546427392,0.04675153517568,0.04979262357504,0.01843002326016,0.00213341036544,0.2225401454592,0.29289620265984,1.83719416522752,0.01173620358144,0.27708890406912,0.25510156581888,0.00066791402496,0.5445945874944,0.09835951481856,0.10431936304128,0,-0.0059574016512,0.28641278813184,0.03857998629888,1.25955862935552,1.29855697938432,2.3609415168e-05,0.00251262895104,1.61465401976832,0.00180067663872
2010,4,1.3823129088,0.06688192564224,0.07224481041408,0.02713492472832,0.00153644691456,0.3139195917312,0.41483577378816,1.8640306082304,0,0.05226610738176,0.06031043453952,0.0018104629248,0.11438700484608,0.13498713704448,0.19124115600384,0,-0.05625401895936,0.26605731308544,0.60307253996544,1.19889099537408,1.80589762234368,4.6974173184e-06,0.0002079585792,1.77366404256768,-0.00015413400576
2010,5,1.310628363264,0.02953990453248,0.08062431787008,0.08106959388672,0.007829028864,0.3841851257856,0.5537080664064,1.89387633420288,0.00953428921344,0.07772268404736,0.09510068155392,0.00538979705856,0.18774745187328,0.1784896252416,0.04093848124416,0,0.13754869742592,0.29468219986944,0.57123530477568,1.0069721390592,1.56858018490368,6.7036059648e-06,0.0013211486208,1.674372384,0.00048442116096
2010,6,1.536936228864,0.044282944512,0.04624509487104,0.05672131411968,0.01190012387328,0.2936130481152,0.4084795809792,1.9896987543552,0.01856703126528,0.25273573115904,0.23033981546496,0.00721493941248,0.50885751730176,0.26795585258496,0,0,0.26795585258496,0.43757665606656,0.16302973980672,1.06861106193408,1.21288538446848,1.83248206848e-05,0.00303130211328,1.69608570624,0.00227775808512
2010,7,1.320903963648,0.05256214253568,0.00603569193984,0.04889962497024,0.01353932679168,0.1465740997632,0.21504874346496,1.58851484964864,0.01828078239744,0.4125041911296,0.31668666412032,0.00807123944448,0.75554287709184,0.32475545699328,0,0,0.32475545699328,0.5547845578752,-0.1968022130688,0.72774982462464,0.50821651556352,3.4618987008e-05,0.00515737276416,1.44194074988544,0.00492250189824
2010,8,1.26732404736,0.04106325639168,0.00148996205568,0.012722171904,0.0122206247424,0.0976916007936,0.12412435949568,1.43251166324736,0.01338029964288,0.5065870989312,0.31756253672448,0.00792444515328,0.84545438045184,0.28338393259008,0,0,0.28338393259008,0.5545643664384,-0.350960684544,0.67447817634816,0.30367335020544,4.35979044864e-05,0.00599165365248,1.33482006245376,0.00587911136256
2010,9,1.216924674048,0.0283557639168,0.00090033831936,0.01306713848832,0.00932633063424,0.1352220079104,0.15851581535232,1.40379625331712,0.00137741976576,0.46993011784704,0.3027265270272,0.00751831428096,0.78155237892096,0.190282099968,0,0,0.190282099968,0.5364597371904,-0.2102461235712,0.65554171278336,0.43196177442816,4.05152243712e-05,0.0051255673344,1.26857424540672,0.00488580332544
2010,10,0.9105160568832,0.01358581165056,0.005137800192,0.07821199835136,0.00430107273216,0.181290949632,0.26894182090752,1.19304368944128,0.00369187642368,0.38772531477504,0.31600407066624,0.00633172709376,0.71375298895872,0.1398949595136,0.0757091556864,0,0.0641858038272,0.39986520265728,-0.08666000980992,0.50626415149056,0.41511223636992,4.50413816832e-05,0.00503749075968,1.01175273980928,0.0045628558848
2010,11,0.957343435776,0.00419831672832,0.01191235673088,0.04840786409472,0.00260315209728,0.139576905216,0.20250027813888,1.1640420306432,0.00566136649728,0.36312748471296,0.30500917825536,0.00505950990336,0.67885753936896,0.12691100445696,0.15702585329664,0,-0.03011484883968,0.41946713367552,-0.03731021568,0.55050795085824,0.51531157297152,4.28883987456e-05,0.00425458787328,1.0244651254272,0.003853350144
2010,12,3.466057872384,0.10091862862848,0.1376685794304,0.1290199491072,0.00237806751744,0.5265266568192,0.79559325287424,4.36256975388672,0.00117924747264,0.5228078681088,0.31091520190464,0.00170770692096,0.83661002440704,0.15764238931968,0.28265485427712,0,-0.12501246495744,0.59645701057536,0.63670066550784,3.00552503574528,3.6509697478656,1.87407378432e-05,0.0017370657792,3.91101094158336,0.00099575460864
2011,1,2.651838870528,0.09213299030016,0.07471095450624,0.11406650397696,0.00974224779264,0.894466547712,1.09298625398784,3.836958114816,0.00095171632128,0.5118105291264,0.303558361344,0.00040857744384,0.81672918423552,0.09184918800384,0.06560970845184,0,0.026239479552,0.45869301485568,0.7178974811136,2.27793668484096,2.99398945102848,1.76642463744e-05,0.00186184092672,3.13732918324224,0.00040123772928
