"","crop_id","crop_name","crop_category","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"35",35,"Mustard","C","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"36",36,"Alfalfa","C","61011","112594","188429","184959","94424","99566","100242","108980","111301","95769","113536","82052"
"37",37,"Other Hay/Non Alfalfa","C","NA","2505","6502","2966","14895","60486","43958","39461","54774","87585","37874","41197"
"38",38,"Camelina","C","NA","NA","NA","NA","NA","3","NA","NA","NA","NA","NA","NA"
"39",39,"Buckwheat","C","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"41",41,"Sugarbeets","C","31","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"42",42,"Dry Beans","C","88","104","221","270","527","364","64","31","34","557","898","1239"
"43",43,"Potatoes","C","NA","NA","NA","NA","NA","NA","NA","1","1","NA","NA","4"
"44",44,"Other Crops","C","NA","103","954","187","1784","2355","350","2760","1","2","20","431"
"45",45,"Sugarcane","C","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"46",46,"Sweet Potatoes","C","430","6792","2788","4283","7355","8331","6227","2218","4282","2297","8386","4461"
"47",47,"Misc Vegs & Fruits","C","1","NA","NA","28","313","NA","NA","2","NA","NA","NA","80"
"48",48,"Watermelons","C","9","270","774","219","30","269","52","5","NA","15","2171","1063"
"49",49,"Onions","C","NA","112","157","318","159","60","38","24","7","15","274","1485"
"50",50,"Cucumbers","C","NA","2","3","NA","NA","NA","NA","NA","1","24","29","6"
"51",51,"Chick Peas","C","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"52",52,"Lentils","C","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"53",53,"Peas","C","NA","20","33","57","391","370","76","18","1","49","NA","2"
"54",54,"Tomatoes","C","531","3642","3480","4300","2509","3115","11298","3553","1201","1507","4988","13047"
"55",55,"Caneberries","T","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"56",56,"Hops","C","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"57",57,"Herbs","C","100","2","5","7","20","3","1","52","NA","60","45","4"
"58",58,"Clover/Wildflowers","C","2761","4885","2299","4865","15933","6874","5077","1660","1091","1111","265","3905"
"59",59,"Sod/Grass Seed","C","2","9","1713","1102","10","NA","73","54","1","NA","101","275"
"60",60,"Switchgrass","C","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"66",66,"Cherries","T","NA","2270","7528","211","1101","2586","1503","1230","468","986","4598","2853"
"67",67,"Peaches","T","10","2381","6122","56","3338","2569","3969","1330","4581","244","2443","21386"
"68",68,"Apples","T","NA","150","1536","184","13","NA","NA","NA","NA","NA","NA","1934"
"69",69,"Grapes","C","1172","29662","30171","21927","5898","46056","38917","146327","74966","124440","68014","47402"
"70",70,"Christmas Trees","T","525","NA","NA","NA","NA","NA","NA","NA","12","NA","NA","NA"
"71",71,"Other Tree Crops","T","NA","245","683","1925","477","1963","4","704","6","75","36","3158"
"72",72,"Citrus","T","4","16","NA","57","NA","NA","NA","NA","NA","6","NA","110"
"74",74,"Pecans","T","NA","NA","NA","NA","NA","1","2","1745","410","60","2","19"
"75",75,"Almonds","T","104657","376872","382756","405333","447098","345775","481716","305715","466258","429279","496389","468308"
"76",76,"Walnuts","T","4593","13844","24653","14048","25416","24636","28593","14026","12473","23080","32618","34639"
"77",77,"Pears","T","NA","3","6","NA","1","1","NA","2","7","1","418","68"
"204",204,"Pistachios","T","15","5933","4961","21950","300","588","2980","394","1151","1319","17162","1414"
"205",205,"Triticale","C","NA","355","245","839","912","1126","1249","3446","50","1469","6468","671"
"206",206,"Carrots","C","NA","2","NA","NA","NA","3","11","NA","NA","13","238","96"
"207",207,"Asparagus","C","12","NA","5","NA","9","1","46","20","NA","23","NA","NA"
"208",208,"Garlic","C","NA","6","1","19","NA","2","1","NA","1","61","194","182"
"209",209,"Cantaloupes","C","41","121","187","127","10","1","121","8","2","115","2292","1109"
"210",210,"Prunes","C","12","NA","NA","165","NA","NA","NA","NA","NA","NA","NA","NA"
"211",211,"Olives","T","22","10","299","963","274","1558","150","146","1190","41","932","1152"
"212",212,"Oranges","T","3","16","10","15","NA","4","24","NA","NA","44","25","648"
"213",213,"Honeydew Melons","C","7","3","19","NA","4","NA","139","NA","NA","1","102","296"
"214",214,"Broccoli","C","NA","5","14","NA","2","3","NA","NA","NA","NA","NA","8"
"216",216,"Peppers","C","1","13","7","28","7","4","1","NA","7","NA","NA","274"
"217",217,"Pomegranates","T","9","838","694","260","34","147","1231","162","568","236","17088","200"
"218",218,"Nectarines","T","NA","5","4","NA","NA","4","NA","NA","1","NA","8","14"
"219",219,"Greens","C","NA","2","4","NA","137","NA","NA","NA","NA","NA","NA","NA"
"220",220,"Plums","T","2","547","372","NA","164","33","132","65","18","15","1312","1865"
"221",221,"Strawberries","T","NA","32","NA","5","NA","NA","1","NA","NA","16","69","102"
"222",222,"Squash","C","NA","NA","171","1","1","NA","6","3","NA","152","NA","39"
"223",223,"Apricots","T","544","NA","17","59","66","132","43","685","NA","NA","NA","NA"
"224",224,"Vetch","C","NA","1949","NA","NA","NA","1212","NA","NA","NA","NA","NA","1"
"225",225,"Dbl Crop WinWht/Corn","C","470","8197","18363","17008","38072","26086","22015","43840","44695","19424","46552","68792"
"226",226,"Dbl Crop Oats/Corn","C","1973","245483","217197","175344","174835","114414","90835","112198","130672","97074","90008","119693"
"227",227,"Lettuce","C","NA","58","45","40","2","NA","6","5","29","NA","287","116"
"229",229,"Pumpkins","C","NA","2","NA","NA","102","NA","2","5","NA","31","6","10"
"230",230,"Dbl Crop Lettuce/Durum Wht","C","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"231",231,"Dbl Crop Lettuce/Cantaloupe","C","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"232",232,"Dbl Crop Lettuce/Cotton","C","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"233",233,"Dbl Crop Lettuce/Barley","C","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"234",234,"Dbl Crop Durum Wht/Sorghum","C","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"235",235,"Dbl Crop Barley/Sorghum","C","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"236",236,"Dbl Crop WinWht/Sorghum","C","NA","20","28","55","NA","NA","1","9","212","NA","1664","540"
"237",237,"Dbl Crop Barley/Corn","C","NA","15","45","2","2","NA","5","NA","57","2","10","28"
"238",238,"Dbl Crop WinWht/Cotton","C","NA","NA","NA","NA","NA","1","30","NA","NA","1","12","7"
"239",239,"Dbl Crop Soybeans/Cotton","C","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"240",240,"Dbl Crop Soybeans/Oats","C","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"241",241,"Dbl Crop Corn/Soybeans","C","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"242",242,"Blueberries","C","NA","NA","3","13","13","NA","5","80","NA","16","NA","613"
"243",243,"Cabbage","C","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","NA","NA"
"244",244,"Cauliflower","C","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"245",245,"Celery","C","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"246",246,"Radishes","C","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"247",247,"Turnips","C","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"248",248,"Eggplants","C","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"249",249,"Gourds","C","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"254",254,"Dbl Crop Barley/Soybeans","C","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
