SWSHED_ID,GW_NODE,STR_NODE,AREA_ACRES,x_centroid,y_centroid
1012,6,2732,6535.456827,-122.2380272,40.6988824
1013,5,2715,1484.899383,-122.2643276,40.69192999
1014,4,2715,5161.094008,-122.2931703,40.7028428
1015,3,2715,286.5529461,-122.3178219,40.67370102
1016,2,2715,10767.19943,-122.3339527,40.70751057
1017,1,2705,12326.47592,-122.3870936,40.67076722
1018,8,2705,1249.180988,-122.395644,40.62877216
1019,5619,3491,423.3918103,-121.8908065,39.21969805
1020,5712,3491,1116.364059,-121.8600703,39.2185801
1021,5716,3489,1999.942229,-121.8371041,39.22935467
1022,5717,3482,897.6811507,-121.8154324,39.23737288
1023,5718,3873,944.649225,-121.8000768,39.23825985
1024,5802,3873,288.7893408,-121.782392,39.23517846
1025,5885,3873,1293.738142,-121.7847088,39.22093513
1026,5886,3870,84.8522814,-121.7689545,39.19813073
1027,5976,3870,3696.237241,-121.7956983,39.20023738
1028,6070,3870,59.09293025,-121.8013634,39.18236139
1029,6069,3870,486.9384427,-121.8217878,39.1902933
1030,5975,3855,2441.163108,-121.8401431,39.20015551
1031,5884,3497,626.4947521,-121.8684973,39.20024932
1032,5801,3496,1090.398737,-121.8788252,39.20813161
1033,5715,3496,246.5277726,-121.891205,39.21262266
